,chembl_id,standardized_smiles,wd_consensus_1,wd_chembl,wd_withdrawn,wd_drugbank,atc_code,name
1355,CHEMBL1201168,Cc1cc(C(=O)NNCc2ccccc2)no1,1,0.0,1.0,0,N06AF01,ISOCARBOXAZID
1356,CHEMBL1213252,O=C(O)C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O,1,0.0,1.0,0,None,CLORAZEPIC ACID
1357,CHEMBL12610,CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12,1,0.0,1.0,0,"A01AD02, G02CC03, M01AX07, M02AA05, R02AX03",BENZYDAMINE
1358,CHEMBL1306,CC(C)N1CCN(c2ccc(OCC3COC(Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,1,0.0,1.0,0,G01AG02,TERCONAZOLE
1359,CHEMBL1201760,NC1CCCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,0,0.0,None,0,S01AE08,BESIFLOXACIN
1360,CHEMBL1201758,O=C(O)CCCN1CCC(OC(c2ccc(Cl)cc2)c2ccccn2)CC1,0,0.0,None,0,None,BEPOTASTINE
1361,CHEMBL1201754,NC(=O)c1cn(Cc2c(F)cccc2F)nn1,0,0.0,None,0,N03AF03,RUFINAMIDE
1362,CHEMBL1201753,O=C(O)CC(O)CC(O)C=Cc1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,0,0.0,None,0,C10AA08,PITAVASTATIN
1363,CHEMBL1201752,CC(=Cc1csc(C)n1)C1CC2OC2(C)CCCC(C)C(O)C(C)C(=O)C(C)(C)C(O)CC(=O)N1,0,0.0,None,0,L01DC04,IXABEPILONE
1364,CHEMBL1214,CC1(C)SC2C(NC(=O)C(C(=O)O)c3ccccc3)C(=O)N2C1C(=O)O,0,0.0,None,0,J01CA03,CARBENICILLIN
1365,CHEMBL1214124,N#Cc1ccccc1-c1cc(-c2ccccn2)cn(-c2ccccc2)c1=O,0,0.0,None,0,N03AX22,PERAMPANEL
1366,CHEMBL1215,CNCC(O)c1cccc(O)c1,0,0.0,None,0,"C01CA06, R01AA04, R01AB01, R01BA03, S01FB01, S01GA05, R01BA53, S01GA55",PHENYLEPHRINE
1367,CHEMBL1004,CN(C)CCOC(C)(c1ccccc1)c1ccccn1,1,0.0,1.0,0,"R06AA09, R06AA59",DOXYLAMINE
1368,CHEMBL646,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,1,1.0,1.0,0,N05CD05,TRIAZOLAM
1369,CHEMBL6615,CCC(c1ccc(O)cc1)C(CC)c1ccc(O)cc1,1,None,1.0,1,None,HEXESTROL
1370,CHEMBL1237066,C(=O)([O-])C(C(C(C(C(O)CO)O)O)O)O,0,0.0,None,0,A12AA10,CALCIUM GLUCEPTATE
1371,CHEMBL1237046,CN(C)C1C(=O)C(C(=O)NCN2CCCC2)C(=O)C2(O)C(=O)C3C(=O)c4c(O)cccc4C(C)(O)C3CC12,0,None,None,0,J01AA09,ROLITETRACYCLINE
1372,CHEMBL1237044,COc1cccc(C2(O)CCCCC2CN(C)C)c1,0,0.0,None,0,N02AX02,TRAMADOL
1373,CHEMBL1237021,O=C1C2C3CCC(C3)C2C(=O)N1CC1CCCCC1CN1CCN(c2nsc3ccccc23)CC1,0,0.0,None,0,N05AE05,LURASIDONE
1374,CHEMBL1237,NCCCCC(NC(CCc1ccccc1)C(=O)O)C(=O)N1CCCC1C(=O)O,0,0.0,None,0,C09AA03,LISINOPRIL
1375,CHEMBL1234268,CSCCC(N)C(=O)O,0,0.0,None,0,None,CHEMBL1234268
1376,CHEMBL70046,O=c1[nH]c(=O)n(C2OC(CO)C(O)C2O)cc1C=CBr,1,1.0,1.0,None,None,SORIVUDINE
1377,CHEMBL1232562,CC(C)C(C)C=CC(C)C1CCC2C3=CC=C4CC(O)CCC4(C)C3CCC21C,0,None,None,0,None,ERGOSTEROL
1378,CHEMBL12318,O=P(O)(O)C(Cl)(Cl)P(=O)(O)O,0,None,None,0,M05BA02,CLODRONIC ACID
1379,CHEMBL94394,CCCCOc1ccc(CC(=O)NO)cc1,1,0.0,1.0,1,"M01AB17, M02AA09",BUFEXAMAC
1380,CHEMBL1231700,C[N+](C)(C)CCOP(=O)([O-])OP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O,0,None,None,0,N06BX06,CITICOLINE
1381,CHEMBL1231667,CC1=C(C(=O)Nc2ccccc2)SCCO1,0,None,None,0,None,CARBOXIN
1382,CHEMBL1231574,CN1c2c(nc(N)[nH]c2=O)NCC1CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,0,0.0,None,0,None,LEVOMEFOLIC ACID
1383,CHEMBL1231,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,0,0.0,None,0,G04BD04,OXYBUTYNIN
1384,CHEMBL1229846,OCCOc1ccccc1,0,0.0,None,0,None,PHENOXYETHANOL
1385,CHEMBL1229517,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,0,0.0,None,0,L01EC01,VEMURAFENIB
1386,CHEMBL1229211,CC1CCOC2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,0,0.0,None,0,J05AJ03,DOLUTEGRAVIR
1387,CHEMBL1229,CCOC(=O)C1=CC(OC(CC)CC)C(NC(C)=O)C(N)C1,0,0.0,None,0,J05AH02,OSELTAMIVIR
1388,CHEMBL1224,Cc1ccc(C(=CCN2CCCC2)c2cccc(C=CC(=O)O)n2)cc1,0,0.0,None,0,R06AX18,ACRIVASTINE
1389,CHEMBL1221,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,0,0.0,None,0,D01AC09,SULCONAZOLE
1390,CHEMBL488,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,1,0.0,1.0,0,L02BG01,AMINOGLUTETHIMIDE
1391,CHEMBL1219,COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[nH]2)c1C,0,0.0,None,0,"A02BC04, A02BC54",RABEPRAZOLE
1392,CHEMBL1218,CCC(=O)NCCC1CCc2ccc3c(c21)CCO3,0,0.0,None,0,N05CH02,RAMELTEON
1393,CHEMBL121626,Cc1c(Cl)cccc1Nc1ccccc1C(=O)O,0,0.0,None,0,M01AG02,TOLFENAMIC ACID
1394,CHEMBL121516,S=C(SSC(=S)N1CCCCC1)N1CCCCC1,0,None,None,0,None,BIS(PIPERIDINYLTHIOCARBONYL)DISULFIDE
1395,CHEMBL1200953,CCCC(=O)OC1(C(=O)COC(=O)CC)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,0,0.0,None,0,"A01AC03, A07EA02, C05AA01, D07AA02, D07AB11, D07XA01, H02AB09, S01BA02, S01CB03, S02BA01",HYDROCORTISONE PROBUTATE
1396,CHEMBL691,C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,1,0.0,1.0,0,"G03CA01, L02AA03",ETHINYL ESTRADIOL
1397,CHEMBL404108,Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,1,1.0,1.0,0,M01AH06,LUMIRACOXIB
1398,CHEMBL24944,O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1O,1,1.0,None,None,None,TRIBROMSALAN
1399,CHEMBL110691,CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)CCC4(C)C3CCC21C,1,1.0,None,None,G03DB06,CHLORMADINONE ACETATE
1400,CHEMBL1120,O=C1c2c(O[Bi](O1)O)cccc2,0,0.0,None,0,None,BISMUTH SUBSALICYLATE
1401,CHEMBL112,CC(=O)Nc1ccc(O)cc1,0,0.0,None,0,"N02BE01, N02BE51, N02BE71",ACETAMINOPHEN
1402,CHEMBL16080,CC(Cl)(Cl)Cl,1,1.0,None,None,None,TRICHLOROETHANE
1403,CHEMBL1118,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,0,0.0,None,0,N06AX23,DESVENLAFAXINE
1404,CHEMBL1117,CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1ccccc1C3=O,0,0.0,None,0,L01DB06,IDARUBICIN
1405,CHEMBL1740513,CC(C)Nc1ncccn1,1,1.0,None,None,None,ISAXONINE
1406,CHEMBL1115,CN(C)C(=O)Oc1ccc[n+](C)c1,0,0.0,None,0,N07AA02,PYRIDOSTIGMINE
1407,CHEMBL1113,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,0,0.0,None,0,N06AA17,AMOXAPINE
1408,CHEMBL1801800,O=C(Nc1ccccc1)c1cc(Br)cc(Br)c1O,1,1.0,None,None,None,METABROMSALAN
1409,CHEMBL1112,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,0,0.0,None,0,N05AX12,ARIPIPRAZOLE
1410,CHEMBL1111,COC(c1ccccc1)(c1ccccc1)C(Oc1nc(C)cc(C)n1)C(=O)O,0,0.0,None,0,C02KX02,AMBRISENTAN
1411,CHEMBL1109,Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,0,0.0,None,0,"J01ED08, S01AB05",SULFAPHENAZOLE
1412,CHEMBL1106,NC1=NCC2c3ccccc3Cc3ccccc3N12,0,0.0,None,0,"R06AX24, S01GX10",EPINASTINE
1413,CHEMBL1129,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1C(F)(F)F,0,0.0,None,0,"S01AD02, L01BC59",TRIFLURIDINE
1414,CHEMBL110458,OCC1NCC(O)C(O)C1O,0,0.0,None,0,A16AX14,MIGALASTAT
1415,CHEMBL1104,CC[N+](C)(C)c1cccc(O)c1,0,0.0,None,0,V04CX07,EDROPHONIUM
1416,CHEMBL1102,CCC1(c2ccccc2)CCC(=O)NC1=O,0,0.0,None,0,N05CE01,GLUTETHIMIDE
1417,CHEMBL291338,O=C(Nc1ccc(Cl)c(Cl)c1)c1cc(Cl)cc(Cl)c1O,1,1.0,None,None,None,"3,3',4',5-TETRACHLOROSALICYLANILIDE"
1418,CHEMBL1100,CCC1(C)OC(=O)N(C)C1=O,0,0.0,None,0,N03AC01,PARAMETHADIONE
1419,CHEMBL110,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,0,0.0,None,0,P01CA02,BENZNIDAZOLE
1420,CHEMBL3304486,CN(C)CC(C)(C)OC(=O)C(O)(c1ccccc1)c1ccccc1,1,1.0,None,None,A03AA09,DIFEMERINE
1421,CHEMBL11,CN(C)CCCN1c2ccccc2CCc2ccccc21,0,0.0,None,0,N06AA02,IMIPRAMINE
1422,CHEMBL1098319,O=S(=O)(O)CCS,0,0.0,None,0,None,MESNA
1423,CHEMBL1098,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,0,0.0,None,0,"N01BB01, N01BB51",BUPIVACAINE
1424,CHEMBL404849,CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1,1,1.0,None,experimental,C04AX19,SULOCTIDIL
1425,CHEMBL1096979,NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,0,0.0,None,0,None,BENSERAZIDE
1426,CHEMBL1096927,CC(C)=CCCC(C)(O)C1CC=C(C)CC1,0,None,None,0,None,LEVOMENOL
1427,CHEMBL112570,CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,0,0.0,None,0,None,CHOLESTEROL
1428,CHEMBL113,Cn1c(=O)c2c(ncn2C)n(C)c1=O,0,0.0,None,0,"N06BC01, D11AX26",CAFFEINE
1429,CHEMBL6995,CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,1,0.0,1.0,0,C07AB01,PRACTOLOL
1430,CHEMBL1152,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,0,0.0,None,0,"A07EA01, C05AA04, D07AA03, D07XA02, H02AB06, R01AD02, S01BA04, S01CB02, S02BA03, S03BA02",PREDNISOLONE ACETATE
1431,CHEMBL1165268,O=C(CCCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I,0,0.0,None,0,V08AC04,IODIPAMIDE
1432,CHEMBL1165,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2cc(OC)c(OC)cc2CC1C(=O)O,0,0.0,None,0,C09AA13,MOEXIPRIL
1433,CHEMBL1164729,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,0,0.0,None,0,M04AA03,FEBUXOSTAT
1434,CHEMBL1163,COC(=O)NC(C(=O)NC(Cc1ccccc1)C(O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)C(NC(=O)OC)C(C)(C)C)C(C)(C)C,0,0.0,None,0,J05AE08,ATAZANAVIR
1435,CHEMBL36506,COC1C(OC(N)=O)C(O)C(Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,1,1.0,None,0,None,NOVOBIOCIN
1436,CHEMBL1162144,CC(=O)C(=O)O,0,None,None,0,None,PYRUVATE
1437,CHEMBL1162,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,0,0.0,None,0,"G03AC01, G03DC02",NORETHINDRONE
1438,CHEMBL1161633,O[Cl+2](O)O,0,None,None,0,None,CHLORATE
1439,CHEMBL1161,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(OC(=O)c1ccco1)C(=O)CCl,0,0.0,None,0,"D07AC13, D07XC03, R01AD09, R03BA07",MOMETASONE FUROATE
1440,CHEMBL656,COc1ccc2c3c1OC1C(=O)CCC4(O)C(C2)N(C)CCC314,1,1.0,None,0,N02AA05,OXYCODONE
1441,CHEMBL116,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1CCOC1)S(=O)(=O)c1ccc(N)cc1,0,0.0,None,0,J05AE05,AMPRENAVIR
1442,CHEMBL73234,CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1,1,1.0,None,0,R05DB05,CARBETAPENTANE
1443,CHEMBL1159,CC(NC(=Nc1ccncc1)NC#N)C(C)(C)C,0,0.0,None,0,None,PINACIDIL
1444,CHEMBL115,CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O,0,0.0,None,0,J05AE02,INDINAVIR
1445,CHEMBL113178,C(=O)(C(CC[Se]C)N)O,0,0.0,None,0,None,SELENOMETHIONINE
1446,CHEMBL1149,C[N+](C)(C)CC(O)CC(=O)[O-],0,0.0,None,0,A16AA01,LEVOCARNITINE
1447,CHEMBL1148,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,0,0.0,None,0,C03CA04,TORSEMIDE
1448,CHEMBL768,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,1,1.0,None,0,C07AB09,ESMOLOL
1449,CHEMBL114655,CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1,0,None,None,0,"C04AA02, G02CA02",NYLIDRIN
1450,CHEMBL772,COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,1,1.0,None,0,"C02AA02, C02AA52",RESERPINE
1451,CHEMBL790,N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1,1,1.0,None,0,"A01AB03, B05CA02, D08AC02, D09AA12, R02AA05, S01AX09, S02AA09, S03AA04, D08AC52",CHLORHEXIDINE
1452,CHEMBL1144,CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C21,0,0.0,None,0,C10AA03,PRAVASTATIN
1453,CHEMBL1140,NC(=O)c1cccnc1,0,0.0,None,0,A11HA01,NIACINAMIDE
1454,CHEMBL114,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1,0,0.0,None,0,J05AE01,SAQUINAVIR
1455,CHEMBL1139,CCCCCC(O)C=CC1C(O)CC2OC(=CCCCC(=O)O)CC21,0,0.0,None,0,B01AC09,EPOPROSTENOL
1456,CHEMBL1138,O=C1C(CCC(O)c2ccc(F)cc2)C(c2ccc(O)cc2)N1c1ccc(F)cc1,0,0.0,None,0,C10AX09,EZETIMIBE
1457,CHEMBL869,NC(=O)NN=Cc1ccc([N+](=O)[O-])o1,1,1.0,None,0,"B05CA03, P01CC02, S02AA02, D09AA03, D08AF01, S01AX04",NITROFURAZONE
1458,CHEMBL1136,CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)OC12C,0,0.0,None,0,J01FA15,TELITHROMYCIN
1459,CHEMBL1096885,CCCCC(=O)OCC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(NC(=O)C(F)(F)F)C(O)C(C)O2)C1)C(=O)c1c(OC)cccc1C3=O,0,0.0,None,0,L01DB09,VALRUBICIN
1460,CHEMBL1000,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,0,0.0,None,0,R06AE07,CETIRIZINE
1461,CHEMBL100116,CC(C)=CCN1CCC2(C)c3cc(O)ccc3CC1C2C,0,0.0,None,0,N02AD01,PENTAZOCINE
1462,CHEMBL1068,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,0,0.0,None,0,N03AF02,OXCARBAZEPINE
1463,CHEMBL1079604,Cc1cc(C)cc(OCC2CNC(=O)O2)c1,0,0.0,None,0,None,METAXALONE
1464,CHEMBL1079,Clc1ccc2nsnc2c1NC1=NCCN1,0,0.0,None,0,M03BX02,TIZANIDINE
1465,CHEMBL1018,CC=C(C(=CC)c1ccc(O)cc1)c1ccc(O)cc1,0,0.0,None,0,"G03CB01, G03CC02",DIENESTROL
1466,CHEMBL1078261,CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1,0,0.0,None,0,G04BD06,PROPIVERINE
1467,CHEMBL1077896,CCCN1CCCCC1C(=O)Nc1c(C)cccc1C,0,0.0,None,0,N01BB09,ROPIVACAINE
1468,CHEMBL1076544,O=C(Nc1ccccc1-c1ccc(Cl)cc1)c1cccnc1Cl,0,None,None,0,None,BOSCALID
1469,CHEMBL1076347,O=C(Nc1ccc(Cl)cc1)Nc1ccc(Cl)c(Cl)c1,0,0.0,None,0,None,TRICLOCARBAN
1470,CHEMBL107360,c1ccc2c(c1)CCc1ccccc1N2C1CN2CCC1CC2,0,None,None,0,N06AA23,QUINUPRAMINE
1471,CHEMBL1020,Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,0,0.0,None,0,"M01AB03, M02AA21",TOLMETIN
1472,CHEMBL1021,NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N,0,0.0,None,0,S01BC10,NEPAFENAC
1473,CHEMBL1071,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,0,0.0,None,0,M01AE12,OXAPROZIN
1474,CHEMBL1023,C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,0,0.0,None,0,L01XF03,BEXAROTENE
1475,CHEMBL1069,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)C(C(=O)O)C(C)C,0,0.0,None,0,C09CA03,VALSARTAN
1476,CHEMBL1064,CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,0,0.0,None,0,C10AA01,SIMVASTATIN
1477,CHEMBL1002,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,0,0.0,None,0,None,LEVOSALBUTAMOL
1478,CHEMBL106,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,0,0.0,None,0,"D01AC15, J02AC01",FLUCONAZOLE
1479,CHEMBL1027,Cc1ccsc1C(=CCCN1CCCC(C(=O)O)C1)c1sccc1C,0,0.0,None,0,N03AG06,TIAGABINE
1480,CHEMBL1059,CC(C)CC(CN)CC(=O)O,0,0.0,None,0,N03AX16,PREGABALIN
1481,CHEMBL1057,O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,0,None,None,0,S01JA01,CHEMBL1057
1482,CHEMBL1055,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,0,0.0,None,0,C03BA04,CHLORTHALIDONE
1483,CHEMBL1029,CCCCN1CC(O)C(O)C(O)C1CO,0,0.0,None,0,A16AX06,MIGLUSTAT
1484,CHEMBL1051,CC(C)OC(=O)CCCC=CCC1C(O)CC(O)C1CCC(O)CCc1ccccc1,0,0.0,None,0,S01EE01,LATANOPROST
1485,CHEMBL105,COC12C(COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1CC1NC12,0,0.0,None,0,L01DC03,MITOMYCIN
1486,CHEMBL1046,NCCCCCC(=O)O,0,0.0,None,0,B02AA01,AMINOCAPROIC ACID
1487,CHEMBL1044,C(=O)(O)Cc1ccccc1,0,None,None,0,None,PHENYLACETIC ACID
1488,CHEMBL1043,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,0,0.0,None,0,"D10AX05, J04BA02",DAPSONE
1489,CHEMBL1042,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCCC(C)C,0,0.0,None,0,A11CC05,CHOLECALCIFEROL
1490,CHEMBL1040,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCCC(C)(C)O,0,0.0,None,0,None,CALCIFEDIOL
1491,CHEMBL108,NC(=O)N1c2ccccc2C=Cc2ccccc21,0,0.0,None,0,N03AF01,CARBAMAZEPINE
1492,CHEMBL1082,CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,0,0.0,None,0,J01CA04,AMOXICILLIN
1493,CHEMBL1082407,CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F,0,0.0,None,0,L02BB04,ENZALUTAMIDE
1494,CHEMBL1083659,Cc1ccc(-n2nccn2)c(C(=O)N2CCN(c3nc4cc(Cl)ccc4o3)CCC2C)c1,0,0.0,None,0,N05CM19,SUVOREXANT
1495,CHEMBL1096562,COC(=O)CCC(=O)CN,0,0.0,None,0,L01XD03,METHYL AMINOLEVULINATE
1496,CHEMBL1005,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1,0,0.0,None,0,N01AH06,REMIFENTANIL
1497,CHEMBL1006,NCCCNCCSP(=O)(O)O,0,0.0,None,0,V03AF05,AMIFOSTINE
1498,CHEMBL1009,NC(Cc1ccc(O)c(O)c1)C(=O)O,0,0.0,None,0,N04BA01,LEVODOPA
1499,CHEMBL1095097,COC(=O)C1CC2=CC(=O)CCC2(C)C23OC2CC2(C)C(CCC24CCC(=O)O4)C13,0,0.0,None,0,C03DA04,EPLERENONE
1500,CHEMBL1095,CCN1C(=O)NC(c2ccccc2)C1=O,0,0.0,None,0,N03AB01,ETHOTOIN
1501,CHEMBL1094966,CC(C)(C)NCC(O)c1ccc(O)c(CO)n1,0,0.0,None,0,"R03AC08, R03CC07",PIRBUTEROL
1502,CHEMBL1094636,NC(=O)c1cccc2cn(-c3ccc(C4CCCNC4)cc3)nc12,0,0.0,None,0,L01XK02,NIRAPARIB
1503,CHEMBL1093,CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC,0,0.0,None,0,"N01BB08, N01BB58",ARTICAINE
1504,CHEMBL1091250,O=C1C(=C2Nc3ccc(S(=O)(=O)O)cc3C2=O)Nc2ccc(S(=O)(=O)O)cc21,0,None,None,0,None,INDIGOTINDISULFONATE
1505,CHEMBL1091,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,0,0.0,None,0,"A01AC03, A07EA02, C05AA01, D07AA02, D07XA01, H02AB09, S01BA02, S01CB03, S02BA01",HYDROCORTISONE ACETATE
1506,CHEMBL1090,Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,0,0.0,None,0,"J05AB03, S01AD06",VIDARABINE
1507,CHEMBL109,CCCC(CCC)C(=O)O,0,0.0,None,0,N03AG01,VALPROIC ACID
1508,CHEMBL1089641,Cc1cc(-c2ccc(N=Nc3c(S(=O)(=O)O)cc4cc(S(=O)(=O)O)cc(N)c4c3O)c(C)c2)ccc1N=Nc1c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)cc(N)c2c1O,0,0.0,None,0,None,TRYPAN BLUE
1509,CHEMBL1089318,Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1-c1noc(-c2cc(O)c(O)c([N+](=O)[O-])c2)n1,0,0.0,None,0,N04BX04,OPICAPONE
1510,CHEMBL1089,NNCCc1ccccc1,0,0.0,None,0,N06AF03,PHENELZINE
1511,CHEMBL1014,CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,0,0.0,None,0,C09CA06,CANDESARTAN CILEXETIL
1512,CHEMBL1088977,C[S+](CCC(N)C(=O)[O-])CC1OC(n2cnc3c(N)ncnc32)C(O)C1O,0,0.0,None,0,A16AA02,ADEMETIONINE
1513,CHEMBL1088,CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,0,0.0,None,0,N05AC03,MESORIDAZINE
1514,CHEMBL10878,COc1ccc2cccc(CCNC(C)=O)c2c1,0,0.0,None,0,N06AX22,AGOMELATINE
1515,CHEMBL108766,C(=O)(O)CCCCCCCCCCC,0,None,None,0,None,DODECANOATE
1516,CHEMBL1087,Cc1cccc(C)c1NC(=O)C1CCCCN1C,0,0.0,None,0,"N01BB03, N01BB53",MEPIVACAINE
1517,CHEMBL1017,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,0,0.0,None,0,C09CA07,TELMISARTAN
1518,CHEMBL1086,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,0,0.0,None,0,"C05AD04, D04AB02, N01BB06, S01HA06, S02DA04",DIBUCAINE
1519,CHEMBL1085699,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1,0,None,None,0,C08CA11,MANIDIPINE 6300
1520,CHEMBL108545,COC(=O)c1ccccc1O,0,0.0,None,0,None,METHYL SALICYLATE
1521,CHEMBL1085,CC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,0,0.0,None,0,N05AB07,ACETOPHENAZINE
1522,CHEMBL1166,CC1CNc2c(cccc2S(=O)(=O)NC(CCCNC(=N)N)C(=O)N2CCC(C)CC2C(=O)O)C1,0,0.0,None,0,B01AE03,ARGATROBAN
1523,CHEMBL1167,CNC1C(O)C(NC)C2OC3(O)C(=O)CC(C)OC3OC2C1O,0,0.0,None,0,J01XX04,SPECTINOMYCIN
1524,CHEMBL1168,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCC21,0,0.0,None,0,C09AA05,RAMIPRIL
